ensembl,logFC,adj.P.Val,GeneID,Symbol,Group,Disease_BreastCancer_NlogP,Disease_BreastCancer_Score,Disease_BreastCancer_Causing,Disease_ChronicInterstitialCystitis_NlogP,Disease_ChronicInterstitialCystitis_Score,Disease_ChronicInterstitialCystitis_Causing,Disease_ColorectalCancer_NlogP,Disease_ColorectalCancer_Score,Disease_ColorectalCancer_Causing,Disease_DengueDisease_NlogP,Disease_DengueDisease_Score,Disease_DengueDisease_Causing,Disease_DengueHemorrhagicFever_NlogP,Disease_DengueHemorrhagicFever_Score,Disease_DengueHemorrhagicFever_Causing,Disease_DiseasofMentalHealth_NlogP,Disease_DiseasofMentalHealth_Score,Disease_DiseasofMentalHealth_Causing,Disease_HepatosplenicT-CellLymphoma_NlogP,Disease_HepatosplenicT-CellLymphoma_Score,Disease_HepatosplenicT-CellLymphoma_Causing,Disease_LungCancer_NlogP,Disease_LungCancer_Score,Disease_LungCancer_Causing,Disease_LungCancerSusceptibility3_NlogP,Disease_LungCancerSusceptibility3_Score,Disease_LungCancerSusceptibility3_Causing,Disease_ProstateCancer_NlogP,Disease_ProstateCancer_Score,Disease_ProstateCancer_Causing,GO_AntigenBinding_NlogP,GO_AntigenBinding_Score,GO_AntigenBinding_Causing,GO_ComplementActivation_NlogP,GO_ComplementActivation_Score,GO_ComplementActivation_Causing,GO_ComplementActivationClassicalPathway_NlogP,GO_ComplementActivationClassicalPathway_Score,GO_ComplementActivationClassicalPathway_Causing,GO_ExtracellularRegion_NlogP,GO_ExtracellularRegion_Score,GO_ExtracellularRegion_Causing,GO_ExtracellularSpace_NlogP,GO_ExtracellularSpace_Score,GO_ExtracellularSpace_Causing,GO_ImmunoglobulinComplex_NlogP,GO_ImmunoglobulinComplex_Score,GO_ImmunoglobulinComplex_Causing,GO_LeukocyteMigration_NlogP,GO_LeukocyteMigration_Score,GO_LeukocyteMigration_Causing,GO_Opsonization_NlogP,GO_Opsonization_Score,GO_Opsonization_Causing,GO_PeptideCross-linking_NlogP,GO_PeptideCross-linking_Score,GO_PeptideCross-linking_Causing,GO_RegulationofComplementActivation_NlogP,GO_RegulationofComplementActivation_Score,GO_RegulationofComplementActivation_Causing,Path_APCinCellCycleRegulation_NlogP,Path_APCinCellCycleRegulation_Score,Path_APCinCellCycleRegulation_Causing,Path_AuroraBSignaling_NlogP,Path_AuroraBSignaling_Score,Path_AuroraBSignaling_Causing,Path_BindingandUptakeofLigandsByScavengerReceptors_NlogP,Path_BindingandUptakeofLigandsByScavengerReceptors_Score,Path_BindingandUptakeofLigandsByScavengerReceptors_Causing,Path_CellCycleMitotic_NlogP,Path_CellCycleMitotic_Score,Path_CellCycleMitotic_Causing,Path_CollagenFormation_NlogP,Path_CollagenFormation_Score,Path_CollagenFormation_Causing,Path_DegenerationofTheExtracellularMatrix_NlogP,Path_DegenerationofTheExtracellularMatrix_Score,Path_DegenerationofTheExtracellularMatrix_Causing,Path_MatrixMetalloproteinases_NlogP,Path_MatrixMetalloproteinases_Score,Path_MatrixMetalloproteinases_Causing,Path_MitoticPrometaphase_NlogP,Path_MitoticPrometaphase_Score,Path_MitoticPrometaphase_Causing,Path_O2CO2ExchangeinErythrocytes_NlogP,Path_O2CO2ExchangeinErythrocytes_Score,Path_O2CO2ExchangeinErythrocytes_Causing,Path_PLK1SignalingEvents_NlogP,Path_PLK1SignalingEvents_Score,Path_PLK1SignalingEvents_Causing,System_CardiovascularSystem_NlogP,System_CardiovascularSystem_Score,System_CardiovascularSystem_Causing,System_ExtraembryonicTissues_NlogP,System_ExtraembryonicTissues_Score,System_ExtraembryonicTissues_Causing,System_GastrointestinalTract_NlogP,System_GastrointestinalTract_Score,System_GastrointestinalTract_Causing,System_HematopoieticSystem_NlogP,System_HematopoieticSystem_Score,System_HematopoieticSystem_Causing,System_IntegumentarySystem_NlogP,System_IntegumentarySystem_Score,System_IntegumentarySystem_Causing,System_MuscoskeletalSystem_NlogP,System_MuscoskeletalSystem_Score,System_MuscoskeletalSystem_Causing,System_NervousSystem_NlogP,System_NervousSystem_Score,System_NervousSystem_Causing,System_ReproductiveSystem_NlogP,System_ReproductiveSystem_Score,System_ReproductiveSystem_Causing,System_RespiratorySystem_NlogP,System_RespiratorySystem_Score,System_RespiratorySystem_Causing,System_SensoryOrgans_NlogP,System_SensoryOrgans_Score,System_SensoryOrgans_Causing,Tissue_Blood_NlogP,Tissue_Blood_Score,Tissue_Blood_Causing,Tissue_Bone_NlogP,Tissue_Bone_Score,Tissue_Bone_Causing,Tissue_Brain_NlogP,Tissue_Brain_Score,Tissue_Brain_Causing,Tissue_Cartilage_NlogP,Tissue_Cartilage_Score,Tissue_Cartilage_Causing,Tissue_Endothelium_NlogP,Tissue_Endothelium_Score,Tissue_Endothelium_Causing,Tissue_Epithelial_NlogP,Tissue_Epithelial_Score,Tissue_Epithelial_Causing,Tissue_Eye_NlogP,Tissue_Eye_Score,Tissue_Eye_Causing,Tissue_Kidney_NlogP,Tissue_Kidney_Score,Tissue_Kidney_Causing,Tissue_Lung_NlogP,Tissue_Lung_Score,Tissue_Lung_Causing,Tissue_NeuralTube_NlogP,Tissue_NeuralTube_Score,Tissue_NeuralTube_Causing
ENSG00000188786,-0.213167676663365,0.0240980957190403,4520,MTF1,N,0.567861367872535,0.75,0.757084727287292,,,,0.908675734922763,0.89,0.757084727287292,,,,,,,,,,,,,0.563539994089892,0.1,0.757084727287292,,,,0.61222241195062,0.24,0.757084727287292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648783275496461,0.43,0.757084727287292,,,,,,,0.830945478073071,0.41,0.757084727287292,,,,,,,0.682926521644461,2.17,0.757084727287292,,,,,,,,,,0.56391406343421,1.83,0.757084727287292,0.565100746441355,1.06,0.757084727287292,0.198860747479263,1.25,0.757084727287292,1.54817326104015,1.85,0.757084727287292,,,,0.750133167213676,1.75,0.757084727287292,0.581284340841967,0.86,0.757084727287292,0.509523382029636,1.2,0.757084727287292,0.312379109332694,1.11,0.757084727287292,,,
ENSG00000119685,0.204587855493897,0.0241227538377199,23093,TTLL5,N,0.472010056894365,0.6,0.3214151263237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642609082133561,1.9,0.3214151263237,1.03453517249473,0.88,0.3214151263237,,,,1.56410121899923,0.54,0.3214151263237,0.424167876306847,1.33,0.3214151263237,0.965958758130605,3.06,0.3214151263237,0.360918225880231,1.79,0.3214151263237,,,,,,,1.45927673672274,4.67,0.3214151263237,1.47627086384309,5.87,0.3214151263237,0.748794521779835,1.88,0.3214151263237,0.666584721644059,2.12,0.3214151263237,,,
ENSG00000273749,-0.168209835184296,0.0241515932444391,23191,CYFIP1,N,0.866255844938378,1.35,0.546114683151245,,,,0.613059740902617,0.58,0.546114683151245,,,,,,,1.68079882631474,3.29,0.546114683151245,,,,,,,,,,0.699736782433612,0.67,0.546114683151245,,,,,,,,,,1.84441759415332,0.52,0.546114683151245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7217753759689,0.46,0.546114683151245,,,,0.626393146469639,0.46,0.546114683151245,,,,,,,1.00085205929215,0.31,0.546114683151245,0.823511684641167,3.08,0.546114683151245,,,,,,,,,,0.575672972969765,1.88,0.546114683151245,0.426161719250019,0.68,0.546114683151245,1.01243393184197,4.8,0.546114683151245,,,,,,,0.905651196392039,2.21,0.546114683151245,0.675766765182054,1.16,0.546114683151245,0.506780575881926,1.19,0.546114683151245,0.450734236361465,1.46,0.546114683151245,,,
ENSG00000120519,0.192528323009815,0.0241819758586434,84068,SLC10A7,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.602020502090454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497475455241483,1.09,0.602020502090454,,,,,,,,,,0.0757288209089683,0.48,0.602020502090454,1.49448840207737,7.46,0.602020502090454,0.103471189957794,0.98,0.602020502090454,1.33116349721726,1.22,0.602020502090454,0.831638132895978,0.17,0.602020502090454,0.145281043050343,0.62,0.602020502090454,,,,0.605032399573897,1.45,0.602020502090454,0.296053421051759,1.08,0.602020502090454,,,
ENSG00000156471,0.185231252853245,0.0243212516731929,9791,PTDSS1,N,0.685642156812631,0.95,0.555593192577362,,,,0.613059740902617,0.58,0.555593192577362,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.555593192577362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0472544384888,1.28,0.555593192577362,1.58258462469324,0.51,0.555593192577362,1.05049332439005,1.32,0.555593192577362,1.15775684311408,0.73,0.555593192577362,,,,,,,0.93880651208699,3.86,0.555593192577362,1.22946262235417,1.19,0.555593192577362,,,,,,,0.510184241120235,1.63,0.555593192577362,1.74869906195268,10.72,0.555593192577362,0.48021366933657,2.24,0.555593192577362,0.7837714893983,0.22,0.555593192577362,,,,0.210949138573729,0.71,0.555593192577362,0.773040052558346,1.6,0.555593192577362,0.376394152621205,0.9,0.555593192577362,0.313043676381887,1.11,0.555593192577362,1.16891546533587,0.89,0.555593192577362
ENSG00000198740,0.217820607300906,0.0243223077655473,22834,ZNF652,N,0.658987996574282,0.89,0.661931812763214,,,,,,,,,,,,,,,,,,,,,,,,,1.34676857054784,1.71,0.661931812763214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272055316332141,0.24,0.661931812763214,0.59654517406664,0.42,0.661931812763214,1.19028062773354,1.06,0.661931812763214,,,,0.864632312274164,3.24,0.661931812763214,,,,0.495339751493652,2.3,0.661931812763214,,,,,,,0.341915647414407,0.91,0.661931812763214,,,,0.147403337398111,0.49,0.661931812763214,0.0614347739890125,0.6,0.661931812763214,,,
ENSG00000169967,0.192224384849687,0.0243230054833441,10746,MAP3K2,N,0.775571208352979,1.13,0.723132312297821,,,,0.613059740902617,0.58,0.723132312297821,,,,,,,,,,,,,1.56660436415303,8.68,0.723132312297821,,,,1.11356897515886,1.17,0.723132312297821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648783275496461,0.43,0.723132312297821,,,,0.897373500592146,0.95,0.723132312297821,1.15775684311408,0.73,0.723132312297821,,,,,,,0.666821803525247,2.05,0.723132312297821,1.05337136329849,0.89,0.723132312297821,0.9067485930136,0.75,0.723132312297821,1.56410121899923,0.54,0.723132312297821,0.836634753288186,3.11,0.723132312297821,0.818662961623707,2.13,0.723132312297821,0.885964987090308,4.11,0.723132312297821,0.777810894189183,0.21,0.723132312297821,,,,0.915488882370507,2.24,0.723132312297821,0.580830159673611,0.86,0.723132312297821,0.666032033382335,1.62,0.723132312297821,1.53164919521809,8.69,0.723132312297821,,,
ENSG00000099282,0.262265354828711,0.0243868624357577,23555,TSPAN15,N,,,,,,,,,,,,,,,,,,,,,,0.782531532861768,0.7,0.316888362169266,,,,,,,,,,,,,,,,0.954157395380865,0.09,0.316888362169266,0.940436136820498,0.21,0.316888362169266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821588272302974,0.69,0.316888362169266,,,,,,,1.00085205929215,0.31,0.316888362169266,,,,,,,,,,,,,0.0747570633185898,0.48,0.316888362169266,,,,0.579341185555965,2.66,0.316888362169266,,,,,,,0.0888768593662011,0.55,0.316888362169266,0.688208769742516,1.21,0.316888362169266,0.2116414621412,0.59,0.316888362169266,0.63541701598073,2.01,0.316888362169266,,,
ENSG00000136813,0.19275290209106,0.0248596467311896,23392,ECPAS,N,0.785118782750572,1.15,0.188010558485985,,,,0.486065457203002,0.11,0.188010558485985,,,,,,,,,,,,,,,,,,,0.844298625660063,0.75,0.188010558485985,,,,,,,,,,,,,0.940436136820498,0.21,0.188010558485985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00085205929215,0.31,0.188010558485985,0.381036009199446,0.66,0.188010558485985,,,,,,,,,,,,,,,,0.213196283581121,1.3,0.188010558485985,,,,,,,,,,,,,0.238448748426915,0.64,0.188010558485985,0.159768946126535,0.77,0.188010558485985,,,
ENSG00000182768,-0.17738868338066,0.0248781598459646,51335,NGRN,N,0.35148507475597,0.1,0.357697516679764,,,,0.908675734922763,0.89,0.357697516679764,,,,,,,,,,,,,0.563539994089892,0.1,0.357697516679764,,,,,,,,,,,,,,,,1.84441759415332,0.52,0.357697516679764,0.940436136820498,0.21,0.357697516679764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347525840978419,0.56,0.357697516679764,,,,,,,,,,,,,,,,0.650150415603107,2.96,0.357697516679764,,,,,,,0.180291009961187,0.67,0.357697516679764,0.259683743387559,0.25,0.357697516679764,0.384447092928531,0.92,0.357697516679764,0.355673763468577,1.21,0.357697516679764,,,
ENSG00000183354,-0.254208454085354,0.0249351454005512,158358,KIAA2026,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204931104884729,0.71,0.0,,,,,,,,,,,,,0.40101527749128,1.0,0.0,,,,0.374172279349783,0.89,0.0,,,,,,
ENSG00000064545,0.2618367398554,0.0249361276092687,54929,TMEM161A,N,1.13278367850926,2.17,0.558917045593262,,,,0.613059740902617,0.58,0.558917045593262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272055316332141,0.24,0.558917045593262,,,,,,,,,,0.469995700398586,1.49,0.558917045593262,,,,0.361387479823133,1.79,0.558917045593262,,,,,,,0.511508983830897,1.2,0.558917045593262,,,,0.577278024992191,1.37,0.558917045593262,0.47291957446637,1.52,0.558917045593262,,,
ENSG00000196821,-0.182285550351885,0.0250311504238666,64771,ILRUN,N,0.68063558839442,0.94,0.787036955356598,,,,,,,,,,,,,,,,,,,0.646816084584291,0.3,0.787036955356598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272055316332141,0.24,0.787036955356598,,,,,,,,,,0.285906280768993,0.9,0.787036955356598,0.149608125950626,0.31,0.787036955356598,0.323853310013381,1.66,0.787036955356598,,,,,,,0.313954735012712,0.86,0.787036955356598,0.259683743387559,0.25,0.787036955356598,0.0478052482967429,0.38,0.787036955356598,0.626609267141878,1.99,0.787036955356598,,,
ENSG00000163528,0.163513180051256,0.0250390337372517,131474,CHCHD4,N,,,,,,,0.613059740902617,0.58,0.694537401199341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457027767814586,0.96,0.694537401199341,,,,0.662026395332904,0.37,0.694537401199341,,,,0.174426056529395,0.62,0.694537401199341,0.298043976055818,0.34,0.694537401199341,0.268281438603786,1.47,0.694537401199341,,,,,,,0.161518695022862,0.64,0.694537401199341,0.307064341486559,0.32,0.694537401199341,,,,0.308551475149256,1.1,0.694537401199341,,,
ENSG00000055208,-0.180972757347673,0.0250677156323643,23118,TAB2,N,0.836985509383631,1.28,0.901515483856201,,,,,,,,,,,,,,,,,,,,,,,,,0.60613083704066,0.19,0.901515483856201,,,,,,,,,,,,,0.940436136820498,0.21,0.901515483856201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37692098777793,2.22,0.901515483856201,,,,0.753401445671311,0.49,0.901515483856201,1.15775684311408,0.73,0.901515483856201,,,,,,,0.648480050152041,1.95,0.901515483856201,,,,0.850890775548599,0.59,0.901515483856201,,,,1.02451324823234,4.29,0.901515483856201,0.955231053484928,2.99,0.901515483856201,1.24714326537617,6.3,0.901515483856201,0.729012277135279,0.13,0.901515483856201,0.831638132895978,0.17,0.901515483856201,0.795731078686793,1.88,0.901515483856201,1.01454130912005,2.99,0.901515483856201,0.961573489896486,2.78,0.901515483856201,0.877793758332135,2.92,0.901515483856201,0.971822337742474,0.73,0.901515483856201
ENSG00000008294,-0.244489128773149,0.0251371587298898,9043,SPAG9,N,0.68063558839442,0.94,0.808941125869751,,,,0.713423301604134,0.82,0.808941125869751,,,,,,,,,,,,,2.11445438725331,11.9,0.808941125869751,,,,1.0191426791926,1.0,0.808941125869751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883614620357222,0.45,0.808941125869751,,,,,,,0.346957764400491,0.54,0.808941125869751,0.956461350290429,0.75,0.808941125869751,0.662026395332904,0.37,0.808941125869751,1.56410121899923,0.54,0.808941125869751,0.573117164611334,1.87,0.808941125869751,0.594064442376671,1.17,0.808941125869751,0.770022010656507,3.52,0.808941125869751,,,,,,,0.863511872972143,2.08,0.808941125869751,0.650074350363942,1.07,0.808941125869751,0.612780451837105,1.47,0.808941125869751,1.6059933803274,9.31,0.808941125869751,,,
ENSG00000140455,0.17722385093863,0.0252005814002386,9960,USP3,N,0.65883275279,0.89,0.692877352237701,,,,0.613059740902617,0.58,0.692877352237701,,,,,,,,,,,,,0.692884034229265,0.58,0.692877352237701,,,,0.803457796628143,0.7,0.692877352237701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272055316332141,0.24,0.692877352237701,,,,,,,,,,0.692548412510937,2.37,0.692877352237701,0.332699012600845,0.48,0.692877352237701,0.340272712155798,1.72,0.692877352237701,,,,,,,0.715805904554823,1.65,0.692877352237701,0.259683743387559,0.25,0.692877352237701,0.291233084423321,0.73,0.692877352237701,0.719984837535248,2.29,0.692877352237701,,,
ENSG00000140320,-0.213192576515877,0.025235188973192,22893,BAHD1,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.33373486995697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830945478073071,0.41,0.33373486995697,,,,,,,0.296322792734703,0.35,0.33373486995697,,,,,,,,,,0.305135212353856,0.96,0.33373486995697,,,,0.517913391153109,2.39,0.33373486995697,,,,,,,0.377610891786247,0.97,0.33373486995697,0.297908734487764,0.3,0.33373486995697,0.401487033751654,0.96,0.33373486995697,0.39670748448273,1.32,0.33373486995697,,,
ENSG00000054611,-0.165611479127676,0.0253757104321924,25771,TBC1D22A,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.639627754688263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830945478073071,0.41,0.639627754688263,,,,,,,0.331017540407987,0.5,0.639627754688263,,,,,,,,,,0.379932129950261,1.18,0.639627754688263,0.298043976055818,0.34,0.639627754688263,0.151437953506484,1.12,0.639627754688263,,,,,,,0.358540659843772,0.94,0.639627754688263,0.222359784562834,0.16,0.639627754688263,0.701702499276454,1.72,0.639627754688263,0.529108778880518,1.67,0.639627754688263,0.769721356797561,0.16,0.639627754688263
ENSG00000135316,0.16439531572737,0.025434817859186,10492,SYNCRIP,N,0.99509075264656,1.67,0.921290159225464,,,,1.03638245083028,1.25,0.921290159225464,,,,,,,,,,,,,0.563539994089892,0.1,0.921290159225464,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.921290159225464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830945478073071,0.41,0.921290159225464,,,,,,,0.405279646363392,0.72,0.921290159225464,,,,,,,,,,0.430635726989916,1.35,0.921290159225464,0.43242909973196,0.69,0.921290159225464,0.0587173088223848,0.84,0.921290159225464,,,,,,,0.251222596468509,0.77,0.921290159225464,0.379564792835449,0.53,0.921290159225464,0.383952264373021,0.92,0.921290159225464,0.32908822936527,1.15,0.921290159225464,,,
ENSG00000275342,-0.295864720556861,0.0254734149704517,157285,PRAG1,N,0.429902121271724,0.53,0.0176845546811819,,,,0.613059740902617,0.58,0.0176845546811819,,,,,,,,,,,,,0.723573327126783,0.62,0.0176845546811819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58258462469324,0.51,0.0176845546811819,,,,,,,,,,,,,0.419759670751273,0.77,0.0176845546811819,,,,,,,,,,0.338301938831628,1.05,0.0176845546811819,0.298043976055818,0.34,0.0176845546811819,0.253933043812545,1.43,0.0176845546811819,,,,,,,0.799684580175004,1.89,0.0176845546811819,,,,0.305547876394948,0.76,0.0176845546811819,0.691459429730941,2.19,0.0176845546811819,,,
ENSG00000174456,0.252252170672047,0.0256703439336549,400073,C12orf76,N,,,,,,,1.14283778174457,1.51,0.679989337921143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272055316332141,0.24,0.679989337921143,,,,,,,,,,0.231285628819468,0.76,0.679989337921143,,,,0.573754708005192,2.63,0.679989337921143,,,,,,,0.145281043050343,0.62,0.679989337921143,,,,0.0478052482967429,0.38,0.679989337921143,0.151052085438538,0.75,0.679989337921143,,,
ENSG00000153015,0.15672111507498,0.0257331019814948,10283,CWC27,N,0.429902121271724,0.53,0.619842350482941,,,,,,,,,,,,,,,,,,,0.563539994089892,0.1,0.619842350482941,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.619842350482941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01595192987107,1.23,0.619842350482941,,,,0.57979381142487,0.29,0.619842350482941,,,,,,,,,,0.993243045623965,4.24,0.619842350482941,1.1636724099235,1.08,0.619842350482941,,,,1.56410121899923,0.54,0.619842350482941,0.418151501731175,1.31,0.619842350482941,0.988574960184558,3.22,0.619842350482941,0.14881598987899,1.11,0.619842350482941,1.17856685101205,0.9,0.619842350482941,,,,0.416460425681973,1.03,0.619842350482941,0.877922266834894,2.15,0.619842350482941,1.14425936887936,3.91,0.619842350482941,0.209374755479728,0.87,0.619842350482941,,,
ENSG00000124788,-0.255171901268274,0.0257613890310461,6310,ATXN1,N,0.502373666407295,0.63,0.665584623813629,,,,,,,,,,,,,1.68079882631474,3.29,0.665584623813629,,,,,,,,,,0.828071248641718,0.72,0.665584623813629,,,,,,,,,,,,,0.940436136820498,0.21,0.665584623813629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28745456933185,0.35,0.665584623813629,,,,,,,,,,0.768620736625284,0.63,0.665584623813629,,,,1.05049332439005,1.32,0.665584623813629,,,,,,,1.00085205929215,0.31,0.665584623813629,1.4772915328955,8.29,0.665584623813629,0.643806930110733,0.43,0.665584623813629,1.44292263126423,1.6,0.665584623813629,,,,0.643657018310175,2.17,0.665584623813629,0.61621418164268,1.24,0.665584623813629,1.49342655684937,8.09,0.665584623813629,0.729012277135279,0.13,0.665584623813629,0.864632312274164,0.24,0.665584623813629,0.803241298875951,1.9,0.665584623813629,1.81899949359088,8.4,0.665584623813629,0.661323337289781,1.6,0.665584623813629,0.539478744090896,1.71,0.665584623813629,,,
ENSG00000176714,-0.229248848061756,0.0258098082943791,79635,CCDC121,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.548641681671143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559940505072571,0.3,0.548641681671143,,,,,,,0.120815746128951,0.54,0.548641681671143,,,,,,,,,,,,,0.222075802023516,0.72,0.548641681671143,,,,0.392946603875857,0.94,0.548641681671143,,,,,,
ENSG00000145348,0.201872071985122,0.0258156927226219,93627,TBCK,N,,,,,,,,,,,,,,,,3.56161241859553,13.66,0.495841205120087,,,,,,,,,,0.803457796628143,0.7,0.495841205120087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01595192987107,1.23,0.495841205120087,,,,,,,,,,,,,,,,0.924408691386347,3.77,0.495841205120087,0.87002578598886,0.63,0.495841205120087,0.899124418846779,0.71,0.495841205120087,,,,0.426570680864036,1.34,0.495841205120087,0.863139034647425,2.4,0.495841205120087,1.34150433055548,6.93,0.495841205120087,1.3192840015735,1.16,0.495841205120087,,,,0.197490435544797,0.69,0.495841205120087,1.30290673765383,4.84,0.495841205120087,0.851132385836835,2.27,0.495841205120087,0.319461590814132,1.13,0.495841205120087,,,
ENSG00000215712,-0.159009715594635,0.0262413297009369,729515,TMEM242,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.276179760694504,,,,,,,,,,,,,0.940436136820498,0.21,0.276179760694504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272055316332141,0.24,0.276179760694504,,,,,,,,,,0.195429690645661,0.71,0.276179760694504,0.515786687120776,0.92,0.276179760694504,0.0599273153516676,0.85,0.276179760694504,,,,,,,0.348664228214508,0.92,0.276179760694504,0.279087409011761,0.27,0.276179760694504,0.424393988917725,1.01,0.276179760694504,0.352059108168048,1.21,0.276179760694504,,,
ENSG00000198933,0.275522598312868,0.026320708437903,9755,TBKBP1,N,,,,,,,,,,,,,,,,,,,,,,0.563539994089892,0.1,0.382408112287521,,,,0.803457796628143,0.7,0.382408112287521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830945478073071,0.41,0.382408112287521,,,,,,,0.272055316332141,0.24,0.382408112287521,,,,,,,,,,0.528418509359994,1.7,0.382408112287521,0.351026393690377,0.48,0.382408112287521,0.248559133217087,1.41,0.382408112287521,,,,,,,0.494435248110978,1.17,0.382408112287521,,,,0.461685257367327,1.09,0.382408112287521,0.593930751600826,1.89,0.382408112287521,,,
ENSG00000067334,0.173050357492805,0.0263344145689454,30836,DNTTIP2,N,0.51461585591931,0.65,0.292486786842346,,,,,,,,,,,,,,,,,,,1.01331076331669,1.03,0.292486786842346,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.292486786842346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00085205929215,0.31,0.292486786842346,0.272055316332141,0.24,0.292486786842346,0.559940505072571,0.3,0.292486786842346,,,,,,,0.253871948717571,0.82,0.292486786842346,0.434044866343679,0.69,0.292486786842346,,,,,,,,,,0.393114935072501,0.99,0.292486786842346,,,,0.340496383138546,0.83,0.292486786842346,0.528016358213682,1.67,0.292486786842346,,,
